opportunity_id,product,account,deal_stage,engage_date,close_date,close_value
ZDVZB8PX,mg advanced,blackzim,won,2017-09-05,2017-11-14,3930.0
5JS6JI3P,mg advanced,labdrill,won,2017-09-05,2017-11-21,2689.0
X6NSKI7H,gtx basic,,engaging,2017-09-06,,
FH30JK3J,gtx plus basic,ontomedia,engaging,2017-09-06,,
ZPXE49AP,gtx basic,,engaging,2017-09-06,,
8DPUST4Y,gtxpro,codehow,won,2017-09-06,2017-11-19,5987.0
L1QNLM08,gtxpro,treequote,won,2017-09-06,2017-12-30,5141.0
S4YQYJPM,mg special,codehow,won,2017-09-06,2017-09-13,48.0
6BQMENQR,gtxpro,plussunin,lost,2017-09-06,2017-11-03,0.0
XAS0EL71,mg advanced,xx zobam,won,2017-09-06,2017-09-20,3206.0
GQNM1QP8,mg special,labdrill,won,2017-09-06,2017-11-29,61.0
9CK2HTJP,gtx plus basic,acme corporation,lost,2017-09-06,2017-12-04,0.0
J96E49Z1,gtxpro,konmatfix,won,2017-09-06,2017-11-22,5078.0
X96KGPI8,gtx basic,statholdings,lost,2017-09-06,2017-11-19,0.0
JJDL1F8R,gtx basic,streethex,won,2017-09-06,2017-11-07,532.0
U1XSUD1P,gtx basic,,engaging,2017-09-06,,
0J24X1Y0,mg special,lexiqvolax,won,2017-09-06,2017-09-15,56.0
OM8LELJW,gtx basic,iselectrics,engaging,2017-09-06,,
SEYFLN8Y,gtx plus basic,scotfind,won,2017-09-06,2017-12-09,1182.0
EID3MR9L,gtx plus pro,funholding,won,2017-09-06,2017-12-20,5788.0
ID2VJE8V,mg special,streethex,lost,2017-09-06,2017-09-13,0.0
T3W0Z8KP,mg special,cancity,won,2017-09-06,2017-09-12,61.0
2WZU46RL,gtxpro,scotfind,won,2017-09-06,2017-12-16,5115.0
576N6HHJ,gtxpro,y corporation,won,2017-09-06,2017-09-15,5227.0
WEES59KH,mg special,,engaging,2017-09-06,,
WOS93VI5,gtx plus basic,zathunicon,won,2017-09-06,2017-12-06,1144.0
95YT659K,mg special,groovestreet,engaging,2017-09-06,,
RKI7OEP9,mg special,statholdings,lost,2017-09-07,2017-11-18,0.0
D9CS7EIY,gtx plus basic,ron tech,won,2017-09-07,2017-12-12,1249.0
IOPIJ6C6,gtx plus basic,,engaging,2017-09-07,,
J1VGTXQS,gtx plus basic,sumace,won,2017-09-07,2017-12-03,1106.0
T87FD71P,gtx plus basic,bubba gump,won,2017-09-07,2017-11-18,1251.0
P4PX93RN,gtxpro,plussunin,lost,2017-09-07,2017-11-18,0.0
RLJI4F93,gtxpro,donware,won,2017-09-07,2017-09-18,4975.0
AE306TJU,mg special,umbrella corporation,won,2017-09-07,2017-09-17,54.0
D3BO9JDM,gtxpro,ron tech,won,2017-09-07,2017-11-09,3975.0
DPDUK8RG,mg advanced,codehow,won,2017-09-07,2017-09-12,2969.0
AR35V2L2,gtx basic,sumace,won,2017-09-07,2017-09-13,558.0
FAKATVRQ,gtxpro,isdom,lost,2017-09-07,2017-11-29,0.0
9SU2A73Y,gtx basic,betatech,won,2017-09-07,2017-09-18,585.0
98R4AZA8,gtx basic,plexzap,won,2017-09-07,2017-12-17,566.0
9FE75D1D,gtxpro,scotfind,won,2017-09-07,2017-11-16,4722.0
S5NVSXEX,gtx plus basic,condax,won,2017-09-07,2017-12-11,1033.0
C6F5DTFR,gtx basic,dontechi,won,2017-09-07,2017-12-19,587.0
R4X2MOO1,gtx plus pro,silis,lost,2017-09-07,2017-11-27,0.0
QEZ2X87C,mg special,iselectrics,engaging,2017-09-07,,
8FULX0EA,mg special,funholding,won,2017-09-07,2017-11-02,62.0
WA5NRVIG,mg special,konmatfix,won,2017-09-07,2017-12-12,54.0
XO7D3NYR,gtx basic,condax,won,2017-09-07,2017-11-03,499.0
ZN8LHN9B,gtx plus pro,zotware,lost,2017-09-07,2017-11-17,0.0
S8FODURJ,gtx basic,nam zim,engaging,2017-09-07,,
BFH34LVO,gtx basic,faxquote,won,2017-09-07,2017-11-26,458.0
QHVGK8DM,mg special,condax,won,2017-09-07,2017-11-30,61.0
BALJ5E9J,mg special,treequote,lost,2017-09-08,2017-12-17,0.0
3Y6REURA,gtx plus pro,funholding,won,2017-09-08,2017-09-24,5600.0
3UI5JBOA,gtx plus pro,umbrella corporation,lost,2017-09-08,2017-11-19,0.0
8AKZH8QS,gtx plus basic,zotware,won,2017-09-08,2017-12-17,1259.0
FAS1KT97,gtx plus basic,zotware,won,2017-09-08,2017-09-14,1114.0
RAPX57I3,mg special,kinnamplus,won,2017-09-08,2017-11-25,57.0
UZ4JMG8Z,gtx plus basic,donquadtech,lost,2017-09-08,2017-11-25,0.0
PV411N8I,mg special,scottech,lost,2017-09-08,2017-11-17,0.0
C58775JM,gtxpro,bluth company,lost,2017-09-08,2017-12-30,0.0
A2PIOJWL,gtxpro,betasoloin,lost,2017-09-08,2017-09-19,0.0
SSEOGPPI,mg advanced,funholding,won,2017-09-08,2017-09-10,3346.0
5MFY1D4C,gtx basic,kan code,lost,2017-09-08,2017-09-18,0.0
PQLMEIG0,gtx basic,kan code,lost,2017-09-08,2017-09-22,0.0
6CV2KEKP,mg advanced,ontomedia,lost,2017-09-08,2017-09-16,0.0
FQD0IJBC,gtx basic,green plus,lost,2017-09-08,2017-11-25,0.0
EJGRLQP8,gtxpro,,engaging,2017-09-08,,
8DDR4MUL,mg advanced,,engaging,2017-09-08,,
E28C318S,gtx basic,newex,won,2017-09-08,2017-11-04,546.0
6BUW3ZVC,gtx basic,bioholding,lost,2017-09-08,2017-11-04,0.0
ZW5XV2QY,gtx basic,cheers,lost,2017-09-08,2017-11-14,0.0
MOSX49BG,gtx basic,finjob,won,2017-09-08,2017-11-24,596.0
BDEP8ZEH,gtx plus basic,sonron,lost,2017-09-08,2017-12-21,0.0
WSKZBAYI,gtx plus basic,fasehatice,won,2017-09-08,2017-12-08,1171.0
19H5KFIC,gtx plus basic,globex corporation,won,2017-09-08,2017-12-03,1021.0
H0RRUQZ6,mg special,,engaging,2017-09-08,,
7PCCI1U2,mg advanced,kan code,lost,2017-09-08,2017-11-17,0.0
8XXD2LMP,gtx plus pro,donquadtech,lost,2017-09-08,2017-12-02,0.0
USNQY75J,mg special,fasehatice,lost,2017-09-08,2017-11-04,0.0
EI7DU48C,mg advanced,kan code,lost,2017-09-08,2017-12-14,0.0
1A1BI5VB,gtxpro,mathtouch,won,2017-09-09,2017-09-22,4609.0
UYJVA76O,gtx plus basic,zathunicon,lost,2017-09-09,2017-11-21,0.0
DR2H05BG,gtx basic,bioholding,won,2017-09-09,2017-09-22,600.0
M765WQ4W,gtxpro,konex,won,2017-09-09,2017-09-13,5067.0
2PXZ68OA,gtxpro,scottech,won,2017-09-09,2017-12-05,5127.0
TDVM9PDL,gtx basic,ganjaflex,won,2017-09-09,2017-12-26,547.0
LBYGH8WS,gtx plus pro,plussunin,lost,2017-09-09,2017-09-27,0.0
NJC4XMEN,gtx plus basic,initech,engaging,2017-09-09,,
OBCBK0XR,mg advanced,faxquote,lost,2017-09-09,2017-11-30,0.0
IX8AYR6F,gtx basic,faxquote,won,2017-09-09,2017-12-14,582.0
4LVXK5H1,gtx plus basic,j texon,won,2017-09-09,2017-09-25,1047.0
O5CWW9P3,mg special,funholding,lost,2017-09-09,2017-11-21,0.0
IMLFM79C,gtx plus basic,,engaging,2017-09-09,,
DPXZ0ONG,gtxpro,finhigh,lost,2017-09-09,2017-11-15,0.0
2LOQKW1C,gtx basic,domzoom,won,2017-09-09,2017-09-24,568.0
MA1LQG9S,gtx plus pro,inity,won,2017-09-09,2017-11-27,6255.0
YR4EFQ4C,gtxpro,bubba gump,won,2017-09-09,2017-12-03,4647.0
KB7DTUXO,gtxpro,vehement capital partners,won,2017-09-09,2017-11-08,5042.0
JMQRT3TC,mg special,dontechi,won,2017-09-09,2017-12-31,57.0
XETHS437,mg special,rundofase,won,2017-09-09,2017-12-07,53.0
6EYTZB6F,mg advanced,konmatfix,won,2017-09-09,2017-12-12,3811.0
DXY9EZ55,gtx basic,hottechi,won,2017-09-09,2017-12-12,456.0
ESZPH44N,gtxpro,mathtouch,lost,2017-09-09,2017-12-19,0.0
ITDTMROU,mg advanced,xx zobam,won,2017-09-10,2017-12-05,3371.0
IFO74RWI,gtx plus basic,treequote,won,2017-09-10,2017-11-29,1151.0
4O6T16XI,mg advanced,scottech,won,2017-09-10,2017-12-25,3748.0
SUPA1RHK,gtx plus pro,umbrella corporation,won,2017-09-10,2017-09-15,5717.0
MDHD11QD,gtxpro,donquadtech,won,2017-09-10,2017-09-15,5027.0
PERK5YXJ,gtx plus basic,iselectrics,won,2017-09-10,2017-12-13,1111.0
MUUNQNG2,gtx plus basic,bioholding,won,2017-09-10,2017-09-17,1159.0
J1SCD7QL,mg advanced,rangreen,won,2017-09-10,2017-11-06,3251.0
9LILLW96,gtx plus pro,bubba gump,lost,2017-09-10,2017-11-01,0.0
R0DKB8FJ,mg advanced,genco pura olive oil company,lost,2017-09-10,2017-12-07,0.0
S5R9O6TL,gtx plus basic,codehow,won,2017-09-10,2017-12-18,1083.0
N78A330G,mg special,bioholding,won,2017-09-10,2017-11-08,54.0
ZGW9SCQ0,mg advanced,,engaging,2017-09-10,,
ZHI12PI4,mg advanced,blackzim,won,2017-09-10,2017-12-29,3302.0
34XWXEQE,gtxpro,,engaging,2017-09-10,,
38ZR3URJ,gtx basic,golddex,won,2017-09-10,2017-11-25,552.0
6DJ817MW,gtx basic,singletechno,won,2017-09-10,2017-11-16,468.0
9HCLI5PO,gtx basic,dambase,lost,2017-09-10,2017-11-17,0.0
PRY70ISY,gtx basic,hottechi,lost,2017-09-10,2017-12-04,0.0
8NG46N94,gtxpro,,engaging,2017-09-10,,
CS2ZS0B4,gtx plus pro,rantouch,lost,2017-09-10,2017-09-27,0.0
R7LGVRHC,gtxpro,j texon,won,2017-09-10,2017-11-12,4467.0
3KLVZN6M,gtx basic,cheers,won,2017-09-10,2017-12-05,538.0
WGSLK719,mg advanced,y corporation,won,2017-09-10,2017-12-12,3021.0
0MMDQ1OR,gtx basic,codehow,won,2017-09-10,2017-11-12,511.0
SMQV0BRI,gtx plus pro,blackzim,won,2017-09-10,2017-09-21,5832.0
XT8HCGAD,mg special,bubba gump,engaging,2017-09-10,,
WIQQUZRQ,mg special,,engaging,2017-09-10,,
X56STCJP,gtx plus pro,inity,lost,2017-09-10,2017-09-30,0.0
K214R7RK,mg advanced,conecom,lost,2017-09-10,2017-11-24,0.0
NR9UD54C,mg special,warephase,won,2017-09-10,2017-11-27,50.0
GTXI4PAR,mg advanced,scotfind,lost,2017-09-10,2017-11-24,0.0
T94JAB4C,mg special,plexzap,won,2017-09-10,2017-11-22,58.0
8YOOE8I5,gtx basic,umbrella corporation,lost,2017-09-10,2017-11-24,0.0
8G2OTKLL,mg special,mathtouch,won,2017-09-10,2017-09-27,66.0
LOHJU3OB,gtxpro,,engaging,2017-09-10,,
LW0Z6TMR,gtx basic,finhigh,lost,2017-09-11,2017-09-13,0.0
R3NAMX4P,gtx plus pro,toughzap,lost,2017-09-11,2017-11-14,0.0
VYJ20GOM,mg special,cancity,won,2017-09-11,2017-11-17,44.0
GIWI7CWJ,gtx plus basic,konex,won,2017-09-11,2017-12-30,1140.0
VTO3SNNX,gtx plus pro,zencorporation,won,2017-09-11,2017-09-21,5245.0
OVPNOM6O,gtx plus pro,gogozoom,won,2017-09-11,2017-12-04,5520.0
0558PJL2,gtx basic,,engaging,2017-09-11,,
JB60NPU9,gtxpro,,engaging,2017-09-11,,
6KM4E0V1,gtx plus pro,inity,lost,2017-09-11,2017-11-19,0.0
QWIPE5FB,gtxpro,ron tech,lost,2017-09-11,2017-11-14,0.0
BZPU6P5P,mg special,yearin,lost,2017-09-11,2017-12-23,0.0
ZCFAVNF3,mg special,streethex,won,2017-09-11,2017-09-20,53.0
77IBMLTB,gtx plus pro,,engaging,2017-09-11,,
RDMKSDT0,gtx plus pro,plusstrip,won,2017-09-11,2017-12-10,4872.0
QPCY8RU0,gtx basic,doncon,lost,2017-09-11,2017-11-24,0.0
Y93GK95W,mg advanced,hatfan,won,2017-09-11,2017-09-21,3138.0
ZPB5KNCD,gtx basic,finjob,lost,2017-09-11,2017-09-28,0.0
ZDAJ4PFJ,gtx basic,bioholding,won,2017-09-11,2017-12-03,513.0
7VHJG9J1,gtx plus basic,iselectrics,lost,2017-09-11,2017-12-28,0.0
S2XTTF3B,mg special,,engaging,2017-09-11,,
8XY5IA68,gtxpro,sonron,engaging,2017-09-11,,
EHPG1PNC,gtx basic,kan code,won,2017-09-11,2017-12-18,644.0
RKOQZJZR,gtx plus basic,j texon,engaging,2017-09-11,,
3CJMQNT0,gtxpro,lexiqvolax,lost,2017-09-11,2017-11-14,0.0
1MTLDVU8,gtx basic,newex,won,2017-09-11,2017-09-19,560.0
4Z7LYTKN,gtx plus pro,treequote,lost,2017-09-12,2017-12-06,0.0
MX0QEMEB,mg advanced,statholdings,lost,2017-09-12,2017-11-27,0.0
Y25T06D2,gtx plus basic,dambase,won,2017-09-12,2017-12-26,866.0
JY5LPMSJ,gtx plus basic,plussunin,lost,2017-09-12,2017-09-19,0.0
8V5OCDHN,gtx basic,,engaging,2017-09-12,,
YND6FAFG,mg special,kan code,lost,2017-09-12,2017-12-01,0.0
D4PEXI47,gtxpro,inity,lost,2017-09-12,2017-11-15,0.0
WRSA8PVU,gtx basic,finhigh,won,2017-09-12,2017-12-16,626.0
965CJ4YG,gtxpro,toughzap,won,2017-09-12,2017-12-03,4079.0
ML5QMJPM,mg advanced,konex,won,2017-09-12,2017-12-05,3497.0
EWEW7ZMQ,mg advanced,opentech,won,2017-09-12,2017-11-16,3072.0
JY8W2PKW,mg advanced,genco pura olive oil company,lost,2017-09-12,2017-12-15,0.0
JFBWABB1,mg advanced,labdrill,won,2017-09-12,2017-11-26,3473.0
A0Z6FYRO,gtx basic,conecom,won,2017-09-12,2017-09-19,530.0
51AC0Q99,gtx plus basic,gogozoom,won,2017-09-12,2017-12-16,1066.0
897MKBP9,mg special,cancity,won,2017-09-12,2017-12-18,64.0
Y5IRSKVA,mg special,rangreen,won,2017-09-12,2017-12-25,59.0
QS440NN9,gtx plus basic,goodsilron,won,2017-09-12,2017-11-30,1077.0
JOKH5C6I,gtxpro,sunnamplex,won,2017-09-12,2017-11-21,4999.0
1MZ8GDLF,mg special,betatech,won,2017-09-12,2017-09-21,72.0
64SDWSQH,gtx plus pro,kan code,won,2017-09-12,2017-09-20,4870.0
XS7CNY5H,gtx plus basic,initech,lost,2017-09-12,2017-09-20,0.0
U0SS8E43,gtxpro,zencorporation,lost,2017-09-12,2017-12-18,0.0
2MH79C2B,mg special,konmatfix,won,2017-09-12,2017-09-26,54.0
3YZFYEMI,mg special,toughzap,won,2017-09-12,2017-12-09,50.0
I35REHYN,gtx basic,genco pura olive oil company,engaging,2017-09-12,,
Y3AAS62P,gtx plus basic,zoomit,engaging,2017-09-12,,
BPPV8ZSB,mg special,xx holding,lost,2017-09-12,2017-11-01,0.0
3NC5XSDF,mg advanced,,engaging,2017-09-12,,
DRJG2FVR,gtx plus pro,initech,lost,2017-09-12,2017-09-15,0.0
SWXO4J19,gtx plus basic,konex,won,2017-09-12,2017-11-20,1029.0
07DPEL0B,gtx basic,cancity,won,2017-09-13,2017-11-25,629.0
5X3TSUA9,gtx plus basic,,engaging,2017-09-13,,
7GDRCAJR,gtx basic,iselectrics,won,2017-09-13,2017-09-24,600.0
EJ8YBRD3,gtx basic,konex,lost,2017-09-13,2017-11-03,0.0
G7HADWB0,gtxpro,kinnamplus,won,2017-09-13,2017-09-18,4535.0
9DY57A6F,gtxpro,,engaging,2017-09-13,,
M3IFAMV2,mg advanced,ontomedia,lost,2017-09-13,2017-11-29,0.0
65AT4VFM,mg special,dalttechnology,lost,2017-09-13,2017-09-19,0.0
H6SE0L31,gtxpro,conecom,won,2017-09-13,2017-09-29,4805.0
ZQC7YA4X,gtxpro,kan code,lost,2017-09-13,2017-11-17,0.0
J9V49YC3,gtx plus pro,labdrill,won,2017-09-13,2017-12-12,5158.0
H3ZS0FBT,gtx basic,cancity,won,2017-09-13,2017-11-21,477.0
GIIHTQGY,gtx plus pro,lexiqvolax,won,2017-09-13,2017-11-16,4972.0
0LTBCZHI,mg advanced,treequote,won,2017-09-13,2017-11-30,3902.0
8U0BUWUQ,gtx plus basic,plussunin,won,2017-09-13,2017-12-14,1176.0
ROD5WJDM,gtxpro,yearin,won,2017-09-13,2017-12-14,4140.0
86GSJWQW,mg special,golddex,won,2017-09-13,2017-11-30,54.0
EQ0PLA0O,mg special,,engaging,2017-09-13,,
B7BT5DB8,mg special,dalttechnology,won,2017-09-13,2017-11-29,51.0
NJTWATVH,gtx basic,labdrill,won,2017-09-13,2017-09-21,518.0
ZLIQCT7V,gtx basic,sonron,won,2017-09-13,2017-12-06,505.0
0U0GUDIX,gtx plus pro,stanredtax,won,2017-09-14,2017-09-18,5421.0
MN4ZHCUZ,gtxpro,kan code,won,2017-09-14,2017-11-23,3822.0
06H63NKF,gtxpro,conecom,lost,2017-09-14,2017-11-20,0.0
GBRQN296,mg advanced,ontomedia,won,2017-09-14,2017-12-17,3331.0
RBHXB5V5,mg special,zoomit,lost,2017-09-14,2017-11-27,0.0
59O0CDJE,gtx basic,newex,won,2017-09-14,2017-12-20,504.0
RU9Y6GR1,gtx plus basic,plexzap,won,2017-09-14,2017-12-10,1117.0
GIZAD3ZN,gtxpro,lexiqvolax,won,2017-09-14,2017-12-07,5230.0
6CXJOT2A,gtxpro,fasehatice,won,2017-09-14,2017-09-16,4844.0
Y9NTV3K5,mg advanced,labdrill,won,2017-09-14,2017-09-23,3596.0
GPVQIS5U,gtxpro,plexzap,lost,2017-09-14,2017-09-30,0.0
LI9RCAQ6,gtxpro,scotfind,won,2017-09-14,2017-11-01,4593.0
DT8SWPLT,gtx basic,dambase,won,2017-09-14,2017-12-12,545.0
URRBXP0V,mg advanced,rangreen,won,2017-09-14,2017-11-08,3362.0
CNAQ6R7T,gtx plus basic,bioholding,won,2017-09-14,2017-12-14,1086.0
VRWH3YJV,gtx plus pro,,engaging,2017-09-14,,
FBYWCLLS,gtx basic,acme corporation,lost,2017-09-14,2017-09-28,0.0
ZJAIST7C,gtxpro,konex,won,2017-09-14,2017-12-31,5153.0
8EQRW9H5,mg special,konmatfix,lost,2017-09-14,2017-11-29,0.0
F0KWRLK1,gtxpro,konex,won,2017-09-14,2017-11-15,5348.0
JBECEURV,gtx basic,,engaging,2017-09-14,,
HHP6R0IX,gtxpro,finjob,won,2017-09-14,2017-11-05,5170.0
XMRZQ8PR,gtxpro,scotfind,won,2017-09-14,2017-09-25,4050.0
ER0U0TOC,gtx basic,,engaging,2017-09-15,,
77JIGDNZ,gtx plus basic,bubba gump,lost,2017-09-15,2017-12-07,0.0
DK6L8Y0Y,gtx plus basic,vehement capital partners,won,2017-09-15,2017-09-29,1221.0
KA6SVT1C,mg advanced,toughzap,lost,2017-09-15,2017-11-16,0.0
8ARRIREI,gtx plus pro,warephase,won,2017-09-15,2017-12-09,5669.0
W3LRLMKP,gtx plus pro,finhigh,won,2017-09-15,2017-12-19,5385.0
HQKUH8XA,gtx basic,hottechi,lost,2017-09-15,2017-12-27,0.0
6R6T68GL,mg special,zoomit,won,2017-09-15,2017-12-09,48.0
PGT70Q4T,mg advanced,plexzap,won,2017-09-15,2017-12-01,3663.0
24K085JJ,gtx plus basic,,engaging,2017-09-15,,
EMORZ8R8,gtxpro,groovestreet,won,2017-09-15,2017-09-30,4695.0
V6RULHFZ,mg special,fasehatice,lost,2017-09-15,2017-12-30,0.0
NBBIFIKB,mg advanced,,engaging,2017-09-15,,
GRYWAPXY,mg advanced,rantouch,won,2017-09-15,2017-11-07,2712.0
ZIEI8JM3,mg special,ron tech,won,2017-09-16,2017-12-07,65.0
QDYFLOZW,mg special,statholdings,won,2017-09-16,2017-09-23,55.0
55YURJ2E,mg special,streethex,won,2017-09-16,2017-12-30,58.0
R6Q5JOLX,gtx plus pro,,engaging,2017-09-16,,
1PORK6E3,gtx basic,ontomedia,won,2017-09-16,2017-09-27,512.0
ENDKZ399,gtx plus pro,kan code,won,2017-09-16,2017-09-24,5820.0
VSNI41WQ,gtx plus pro,donware,lost,2017-09-16,2017-11-30,0.0
87KZX1UX,gtx plus basic,codehow,won,2017-09-16,2017-11-25,1179.0
PLRBC69J,gtx plus basic,rangreen,won,2017-09-16,2017-09-26,1153.0
RZB6Q4FX,gtx plus basic,ganjaflex,won,2017-09-16,2017-09-21,892.0
ASK5U1TD,gtx plus basic,zathunicon,won,2017-09-16,2017-11-22,1231.0
T49Q4GWU,mg advanced,plussunin,won,2017-09-16,2017-12-25,3091.0
JJ17IHID,gtx basic,xx zobam,won,2017-09-16,2017-11-24,547.0
311WKUHC,mg special,labdrill,lost,2017-09-16,2017-11-13,0.0
JG1CD65M,gtx plus pro,goodsilron,won,2017-09-16,2017-09-18,5919.0
YIK15TLW,gtx plus pro,groovestreet,won,2017-09-16,2017-11-10,5745.0
RYJPSM6D,gtx basic,stanredtax,lost,2017-09-16,2017-11-19,0.0
ZQK0JTVN,gtx basic,streethex,lost,2017-09-16,2017-11-26,0.0
FB7OTAMV,gtxpro,warephase,lost,2017-09-16,2017-12-22,0.0
JZD1QDWA,mg advanced,cancity,lost,2017-09-16,2017-12-06,0.0
LOSUVU4T,gtx plus pro,konex,lost,2017-09-16,2017-12-09,0.0
85LVQ6PB,gtx plus basic,singletechno,won,2017-09-16,2017-12-15,1252.0
02ILGBRB,mg special,dambase,lost,2017-09-16,2017-11-21,0.0
ZFIT4XWO,mg advanced,stanredtax,won,2017-09-16,2017-12-05,3039.0
XH69FGJJ,gtx basic,treequote,won,2017-09-16,2017-11-19,637.0
JU2PPGP6,gtx basic,acme corporation,lost,2017-09-16,2017-09-26,0.0
S8Y9AAWC,gtxpro,zoomit,won,2017-09-16,2017-12-08,4614.0
I2DLJ6C3,mg special,gekko co,won,2017-09-16,2017-11-27,51.0
DY8DMZZ9,gtx plus pro,,engaging,2017-09-16,,
VEZ8OX88,gtx basic,plexzap,lost,2017-09-16,2017-11-19,0.0
M3QL68T6,gtx basic,plexzap,won,2017-09-16,2017-12-04,595.0
Q3K6K5V9,mg special,zoomit,won,2017-09-16,2017-12-26,52.0
PEGFPDVU,gtxpro,konex,won,2017-09-16,2017-09-30,5604.0
NFT2Z7MM,gtx plus basic,dalttechnology,lost,2017-09-16,2017-11-18,0.0
YC2GBK89,gtx plus basic,hatfan,lost,2017-09-16,2017-11-12,0.0
U008ILBM,gtx plus basic,plusstrip,lost,2017-09-16,2017-11-26,0.0
VA0I9SDD,gtxpro,konex,won,2017-09-16,2017-09-27,5360.0
KQ83VL8T,gtx plus basic,,engaging,2017-09-17,,
41HHBQRT,gtx basic,xx zobam,lost,2017-09-17,2017-12-13,0.0
T6BHNN1O,mg special,betatech,lost,2017-09-17,2017-11-13,0.0
S8DOH11H,gtxpro,ganjaflex,lost,2017-09-17,2017-11-14,0.0
F8F6MA24,gtx basic,sumace,won,2017-09-17,2017-12-19,538.0
ZXXWIGFR,gtxpro,cancity,lost,2017-09-17,2017-12-02,0.0
L7CFCOR6,gtx plus pro,conecom,won,2017-09-17,2017-11-28,5668.0
AAUTJ747,gtxpro,warephase,won,2017-09-17,2017-12-11,5220.0
X7VUR49L,gtxpro,betasoloin,won,2017-09-17,2017-09-26,5763.0
U7L0IZLB,gtx plus pro,sunnamplex,lost,2017-09-17,2017-11-26,0.0
PAQ6EKHB,gtx basic,,engaging,2017-09-17,,
THNEGVH2,gtx plus basic,lexiqvolax,won,2017-09-17,2017-11-14,948.0
D1ANNMSO,gtx basic,rundofase,won,2017-09-17,2017-11-19,487.0
LMVQ6B9P,gtx plus basic,funholding,won,2017-09-17,2017-11-18,1072.0
OQBVGILR,mg special,singletechno,won,2017-09-17,2017-12-16,56.0
8LA72RM8,mg advanced,donware,engaging,2017-09-17,,
7IZQJIPA,gtxpro,kan code,won,2017-09-17,2017-12-27,4812.0
7AH7F190,gtx basic,betasoloin,lost,2017-09-17,2017-11-27,0.0
ME0LMBYL,gtx plus basic,initech,lost,2017-09-17,2017-12-21,0.0
KODTODAA,gtx plus pro,betasoloin,lost,2017-09-17,2017-11-12,0.0
RENW2N0H,gtxpro,bioplex,won,2017-09-17,2017-11-19,5186.0
9F407X6U,mg special,konex,won,2017-09-17,2017-12-02,49.0
S0MZHYQC,gtxpro,konex,won,2017-09-17,2017-09-27,4800.0
HP9TUR60,gtxpro,initech,won,2017-09-18,2017-12-24,5627.0
P4PKECH7,gtx basic,gogozoom,lost,2017-09-18,2017-09-24,0.0
USL5PZ4O,gtxpro,stanredtax,won,2017-09-18,2017-12-06,3779.0
3DM5SSI5,gtxpro,warephase,won,2017-09-18,2017-11-05,5231.0
D40ALWGC,gtx plus pro,mathtouch,lost,2017-09-18,2017-09-28,0.0
524QUXI2,gtx plus pro,xx zobam,lost,2017-09-18,2017-11-26,0.0
8W35TVOQ,mg advanced,faxquote,won,2017-09-18,2017-12-02,2918.0
UU7N7LZK,mg advanced,,engaging,2017-09-18,,
3D6LLPA1,gtx plus basic,funholding,lost,2017-09-18,2017-12-05,0.0
58QZ1YGK,gtxpro,finhigh,won,2017-09-18,2017-09-27,4902.0
OU42AWAE,gtx basic,hatfan,won,2017-09-18,2017-11-22,531.0
ZBDT3T2H,gtx basic,,engaging,2017-09-18,,
OJOJPNL6,gtx plus pro,singletechno,lost,2017-09-18,2017-11-21,0.0
MENKE9IV,gtx basic,singletechno,won,2017-09-18,2017-11-30,526.0
PXSDIDXO,gtx basic,ron tech,lost,2017-09-18,2017-11-11,0.0
5PIJNVMB,gtx basic,konmatfix,won,2017-09-18,2017-11-17,485.0
WSO3NMK5,mg advanced,,engaging,2017-09-18,,
ZLFKHXXI,gtx basic,rundofase,won,2017-09-18,2017-12-25,520.0
WIDRX5N6,gtx plus basic,dontechi,won,2017-09-18,2017-12-23,1020.0
HJLKGIH4,gtx plus basic,mathtouch,lost,2017-09-18,2017-12-04,0.0
DF6A63B7,mg advanced,yearin,lost,2017-09-18,2017-12-20,0.0
T2EM55FZ,gtxpro,donquadtech,won,2017-09-18,2017-11-15,4205.0
KDQL1O1A,gtx basic,dalttechnology,lost,2017-09-18,2017-11-05,0.0
01XZ9CRY,gtx plus pro,initech,engaging,2017-09-18,,
HJY0TQ7X,mg special,toughzap,engaging,2017-09-18,,
75HKH8PS,gtx plus basic,funholding,lost,2017-09-19,2017-09-30,0.0
NK2CHYT1,gtx plus basic,ron tech,lost,2017-09-19,2017-11-08,0.0
A7OVC1WK,gtx plus pro,,engaging,2017-09-19,,
0WGAPLOI,gtxpro,dambase,won,2017-09-19,2017-12-07,4990.0
GXPA5D3A,gtxpro,domzoom,won,2017-09-19,2017-09-29,5450.0
8598PVIX,mg special,groovestreet,won,2017-09-19,2017-11-11,53.0
VKM2BCMV,gtxpro,inity,won,2017-09-19,2017-09-25,3678.0
9N7LHW38,gtxpro,newex,lost,2017-09-19,2017-09-29,0.0
BKMYW792,mg advanced,nam zim,lost,2017-09-19,2017-11-27,0.0
3IBBBGM4,gtx basic,fasehatice,won,2017-09-19,2017-11-18,555.0
T32P6LSX,gtx basic,rangreen,won,2017-09-19,2017-12-16,492.0
B944EMXZ,gtx plus basic,codehow,lost,2017-09-19,2017-11-23,0.0
DOY7VMYB,gtx plus basic,warephase,lost,2017-09-19,2017-11-10,0.0
QXWLE549,gtx basic,gogozoom,won,2017-09-19,2017-11-17,574.0
V1SX6HOD,gtx plus basic,,engaging,2017-09-19,,
R0R0V2O5,gtxpro,finjob,won,2017-09-19,2017-12-09,4709.0
D3O1PCMO,mg advanced,condax,won,2017-09-19,2017-12-04,3079.0
